profile_id,job_title,country,start_date,end_date,company,position_in_career,job_label,seniority_level,duration_months
247,Sharepoint / Power Platform Consultant,sweden,2023-02,2025-02,Advania Sverige,9,Low-Code/No-Code Development,3,24
247,Sharepoint / Office 365 Specialist,sweden,2021-04,2023-02,Nexer Group,8,Other,3,22
247,Sharepoint and Office 365 Support Technician,sweden,2020-02,2021-04,Nexer Group,7,Other,3,14
247,System Support Jeeves,sweden,2018-06,2019-12,Alfa Laval,6,Other,3,18
247,Account Manager,sweden,2017-06,2018-04,Ricoh Sverige AB,5,Other,6,10
247,Customer Service Representative,sweden,2016-02,2017-02,CDON.COM,4,Other,3,12
247,Field Technician,sweden,2014-12,2015-11,Fujitsu,3,Other,3,11
247,Machine Operator,sweden,2013-02,2015-07,Skånemejerier,2,Other,0,29
247,Terminal Worker,sweden,2012-11,2013-02,PostNord,1,Other,0,3
248,D365 & Power Platform Application Specialist,sweden,2025,,"Apollo, part of DER TOUR Group",5,Low-Code/No-Code Development,3,14
248,Functional Application Consultant | Microsoft Dynamics 365 Customer Engagement,sweden,2022-03,2025-08,Capgemini,4,Low-Code/No-Code Development,3,41
248,Solution Developer,sweden,2019-09,2022-02,SEB,3,Traditional Software Development,3,29
248,Consultant,sweden,2018-06,2018-10,Academic Work,2,Other,3,4
248,Telemarketer,sweden,2015-01,2015-08,reader's mind,1,Other,3,7
249,Partner & Consultant Dynamics 365 CRM/Power Platform,sweden,2019-11,,XLENT,6,Low-Code/No-Code Development,7,76
249,CEO,sweden,2020-09,2024-12,XLENT Cybernetics,5,Other,7,51
249,Team Lead & Consultant Dynamics 365 CRM,sweden,2010-08,2019-11,Cybernetics,4,Other,5,111
249,Master Thesis,sweden,2010-01,2010-06,Hi3G Access AB,3,Other,3,5
249,Customer Service Desk,sweden,2008-12,2010-01,Danske Bank,2,Other,3,13
249,Investigator,sweden,2007-06,2008-08,IPS Nordea,1,Other,3,14
250,"Consultant, MS Dynamics 365 | Power Platform",sweden,2025-11,,CRMK (CRM-Konsulterna),18,Low-Code/No-Code Development,3,4
250,Business Analyst / Functional Consultant,sweden,2024-01,2025-11,Vendavo,17,Other,3,22
250,Business Analyst,sweden,2023-09,2024-01,ICA Gruppen,16,Low-Code/No-Code Development,3,4
250,Consultant,sweden,2021-05,2023-08,Great Place to Work Institute ® - Sverige,15,Other,3,27
250,Project Coordinator,sweden,2020-08,2021-04,Ekan Management,14,Other,3,8
250,Project Assistant,sweden,2020-05,2020-08,Invest Stockholm,13,Other,3,3
250,Insight Consultant,sweden,2020-02,2020-04,Netigate,12,Other,3,2
250,"Project Manager, Analytics",sweden,2019-06,2020-02,Universum,11,Other,6,8
250,Sales Coordinator and Sales Executive,sweden,2017,2019-06,Universum,10,Other,3,29
250,"Administrator/advisor, Specialfinans",sweden,2016-10,2017-05,Swedbank,9,Other,3,7
250,Assistant Group Compliance,sweden,2016-09,2016-10,SEB,8,Other,3,1
250,Trade Finance Operations,sweden,2014-06,2016-08,SEB,7,Other,3,26
250,Customer Service Representative,sweden,2013-06,2013-08,Trafikverket,6,Other,3,2
250,Customer Service Consultant (at Trafikverket),sweden,2011-04,2012-08,Perido Skills AB,5,Other,3,16
250,Telemarketer Dagen,sweden,2010-09,2011-05,Uniflex,4,Other,3,8
250,Phone interviewer,sweden,2011-01,2011-04,Mistat AB,3,Other,0,3
250,Restaurant counsel,sweden,2010-08,2011-01,Karinas Kök,2,Other,3,5
250,Internship,sweden,2009-02,2009-02,Boots UK,1,Other,1,0
251,Dynamics/Power Platform Consultant,sweden,2021-04,,CRM-Konsulterna,5,Low-Code/No-Code Development,3,59
251,Business/Application Consultant,sweden,2018-03,2021-04,Innofactor Sverige,4,Other,3,37
251,Vice Chairman,sweden,2018-05,2019-04,DataTjej,3,Other,7,11
251,Department Manager,sweden,2015-05,2016-08,Marcus Mendes,2,Other,6,15
251,Freelance,sweden,2012,2015,,1,Other,3,36
252,Activateansvarig,sweden,2024-09,,Avega,12,Other,6,18
252,Consultant,sweden,2020-09,,Avega,11,Other,3,66
252,Scrum Master and Applications Specialist Dynamics 365 CE,sweden,2024-01,2025-06,Mockfjärds Fönster,10,Low-Code/No-Code Development,3,17
252,Business Analyst and Applications Specialist Dynamics 365 CE / Power Platform,sweden,2022-01,2023-05,Coor,9,Low-Code/No-Code Development,3,16
252,Business Analyst,sweden,2021-05,2021-11,Aimo Park,8,Other,3,6
252,"Advisory, Strategy and Governance of Power Platform",sweden,2020-11,2021-03,Coor,7,Other,3,4
252,Business Consultant Dynamics 365,sweden,2019-01,2020-09,Zington,6,Other,3,20
252,Presales Consultant,sweden,2016-05,2018-01,Innofactor Sverige,5,Other,3,20
252,Business Consultant CRM,sweden,2014-11,2016-01,Innofactor Sverige,4,Other,3,14
252,"Consultant, Veeva CRM",sweden,2013-03,2014-11,Veeva Systems,3,Other,3,20
252,Associate CRM Consultant,sweden,2011-11,2013-02,Veeva Systems,2,Other,2,15
252,"Customer Sales Support Manager, Personal Systems Group",sweden,2010-12,2011-10,Hewlett-Packard,1,Other,6,10
253,Senior Application Consultant,sweden,2026-03,,Capgemini,10,Other,4,0
253,Microsoft 365 | Power Platform Consultant,sweden,2022-05,,Nexer Group,9,Low-Code/No-Code Development,3,46
253,Microsoft Power Platform Consultant,sweden,2023-09,2024-01,Axians,8,Low-Code/No-Code Development,3,4
253,SharePoint | Office 365 Developer,sweden,2020-03,2022-05,CombinedX,7,Traditional Software Development,3,26
253,Team Leader,sweden,2018-09,2020-03,EC Utbildning,6,Other,5,18
253,SharePoint Developer - Intern,sweden,2019-04,2019-06,Visuell planering och praktisk PPM AB,5,Traditional Software Development,1,2
253,SharePoint Developer,sweden,2018-11,2019-04,Thomas Cook,4,Traditional Software Development,3,5
253,Waitress,sweden,2017-11,2018-06,Sambamaki Temakeria,3,Other,0,7
253,Administrative Assistant,sweden,2009-07,2010-08,Cevel Fiat,2,Other,3,13
253,Administrative Assistant,sweden,2007-07,2008-10,Vitral Vidros Planos,1,Other,3,15
254,Power Platform Application Specialist,sweden,2025-07,,"Apollo, part of DER TOUR Group",9,Low-Code/No-Code Development,3,8
254,CRM Specialist,sweden,2025-05,2025-07,Filmstaden,8,Other,3,2
254,Application Specialist Intern,sweden,2024-10,2025-04,Nemely,7,Other,1,6
254,Product Specialist,sweden,2021-01,2025-04,Apollo Travel Group,6,Other,3,51
254,Travel Consultant,sweden,2019-06,2021-01,Apollo Travel Group,5,Other,3,19
254,Consultant,sweden,2019-01,2019-06,Academic Work,4,Other,3,5
254,Receptionist,sweden,2017-08,2018-07,Park Hotel i Linköping,3,Other,0,11
254,Supervisor,sweden,2013-03,2015-06,McDonald's,2,Other,3,27
254,Cashier,sweden,2011-01,2013-03,McDonald's,1,Other,0,26
255,AWS Cloud Computing Intern,sweden,2025-08,,Big if AB,4,Other,1,7
255,Power BI Developer,sweden,2023-12,2024-11,Tirips IT Solutions,3,Low-Code/No-Code Development,3,11
255,IT-SharePoint Specialist,sweden,2023-02,2023-06,Siemens,2,Other,3,4
255,Microsoft Power Platform Developer,sweden,2021-09,2022-03,Sevan,1,Low-Code/No-Code Development,3,6
256,Power Platform & Copilot Studio expert,sweden,2025-04,,Swedbank,9,Low-Code/No-Code Development,4,11
256,Solutions Architect,sweden,2022-04,2025-04,Fellowmind,8,Other,3,36
256,Business Intelligence Analyst,sweden,2021-02,2022-02,Siemens Gamesa,7,Other,3,12
256,Business Intelligence Consultant,sweden,2020-08,2021-01,Systematic A/S,6,Other,3,5
256,Coordinator,sweden,2016-05,2020-08,Danish Red Cross,5,Other,3,51
256,Educator,sweden,2013-10,2016-04,Fredensborg Kommune,4,Other,0,30
256,Primary School Teacher,sweden,2008,2009,Holmegårds skole,3,Other,0,12
256,Educator,sweden,2005,2008,Egedalsvænge skole,2,Other,0,36
256,Social Worker at Residential for homeless family,sweden,2004,2004,Klostermosegård,1,Other,0,0
257,"Architect, AI and Power Platform",sweden,2019-03,,CRMK (CRM-Konsulterna),7,Low-Code/No-Code Development,3,84
257,Business Consultant,sweden,2016-01,2019-02,Innofactor AB,6,Other,3,37
257,Business Consultant,sweden,2015-08,2015-12,Cinteros AB,5,Other,3,4
257,Delivery Manager,sweden,2012-08,2015-07,Cornerstone Sweden AB,4,Other,6,35
257,Logistics Manager,sweden,2011-04,2012-01,Aeroc AB,3,Other,6,9
257,Logistics Assistant,sweden,2010-08,2011-04,Plantagen,2,Other,3,8
257,Administrator,sweden,2008-08,2010-03,Toyota,1,Other,3,19
258,Power Platform Specialist,sweden,2025-03,,Accigo,6,Low-Code/No-Code Development,3,12
258,Automation Consultant,sweden,2021-11,2025-01,Vandra Consulting Group,5,Low-Code/No-Code Development,3,38
258,Master Thesis,sweden,2022-01,2022-08,Världsnaturfonden WWF / WWF Sweden,4,Other,3,7
258,Project Intern,sweden,2021-06,2022-03,Mavera,3,Other,1,9
258,Investment Analyst,sweden,2019-11,2020-09,blq invest,2,Other,3,10
258,Accounts Payable,sweden,2019-06,2019-08,Sobi - Swedish Orphan Biovitrum AB (publ),1,Other,3,2
259,Head of Data/AI and Power Platform – Expert Services & Consulting,sweden,2025-12,,Fujitsu,11,Other,6,3
259,Power Platform Lead,sweden,2023-01,2026-02,Fujitsu,10,Low-Code/No-Code Development,5,37
259,Senior Business Consultant/Scrum Master,sweden,2021-02,2023-01,Fujitsu,9,Other,4,23
259,Business Consultant,sweden,2017-06,2021-02,Fujitsu,8,Other,3,44
259,Graduate Programme,sweden,2016-09,2017-06,Fujitsu,7,Other,2,9
259,Lean Production Developer & Master Thesis,sweden,2016-01,2016-08,Milleteknik AB,6,Other,3,7
259,Sales and Marketing Representative,sweden,2013-06,2015-08,Reykjavik Excursions,5,Other,3,26
259,Customer Service Representative,sweden,2010-06,2012-08,Reykjavik Excursions,4,Other,3,26
259,Front Desk Agent,sweden,2007-06,2009-08,Reykjavik Excursions,3,Other,0,26
259,Volleyball Coach,sweden,2007-09,2009-05,HK Sports Club,2,Other,0,20
259,Sales Assistant,sweden,2006-01,2007-05,BYKO,1,Other,3,16
260,Dynamics 365 & Power Platform Consultant,sweden,2023-06,,Compago,14,Low-Code/No-Code Development,3,33
260,Dog Handler at the Home Guard,sweden,2023-11,,Swedish Armed Forces,13,Other,0,28
260,Technical Product Lead,sweden,2019-12,2021-08,Absfront,12,Other,5,20
260,Solution Developer,sweden,2019-09,2019-12,Absfront,11,Traditional Software Development,3,3
260,Solution Developer,sweden,2018-10,2019-09,Absalon International,10,Traditional Software Development,3,11
260,Software Engineer,sweden,2018-07,2018-09,Qlik,9,Traditional Software Development,3,2
260,Jr. Software Engineer,sweden,2017-09,2018-06,Qlik,8,Traditional Software Development,2,9
260,Graduate Engineer,sweden,2016-08,2017-08,Qlik,7,Traditional Software Development,2,12
260,QIX Student Employee,sweden,2014-07,2016-05,Qlik,6,Other,1,22
260,Teaching Assistant,sweden,2015-03,2015-05,Lund University,5,Other,3,2
260,Private Teacher,sweden,2012-04,2014-06,Allakando,4,Other,0,26
260,Teaching Assistant,sweden,2014-03,2014-05,Lund University,3,Other,0,2
260,Barista,sweden,2011-08,2013-09,Graffiti Café,2,Other,0,25
260,Private Teacher,sweden,2012-03,2012-11,Pusselbiten HB,1,Other,0,8
261,"Business and Application Architect, Power Platform and Dynamics",sweden,2021-01,,CRM-Konsulterna,6,Low-Code/No-Code Development,3,62
261,"Solutions Architect, Microsoft Dynamics and Power Platform",sweden,2020-01,2021-01,Innofactor Sverige,5,Low-Code/No-Code Development,3,12
261,Business Consultant CRM,sweden,2016-08,2021-01,Innofactor Sverige,4,Other,3,53
261,Project Manager and Dynamics CRM Consultant,sweden,2012-10,2016-08,Softronic,3,Other,6,46
261,"Business Application Manager, Dynamics CRM",sweden,2010-05,2012-10,SF Bio AB,2,Other,6,29
261,Press and Preview screenings booking manager,sweden,2006-10,2010-12,SF Bio AB,1,Other,6,50
262,System Specialist M365 Copilot Studio and Power Platform,sweden,2025-09,,Kvadrat Sverige,12,Low-Code/No-Code Development,3,6
262,Delivery Lead and Managing MS 365 Apps Copilot and Copilot Studio Implementation,sweden,2021,2025-09,Kvadrat Sverige,11,Other,6,56
262,Course Leader - Generative AI for Leaders and Agile Teams,sweden,2024,2025,Kvadrat Sverige,10,Other,5,12
262,Product Owner,sweden,2020,2020,Arbetsförmedlingen,9,Other,3,0
262,Consultant,sweden,2017,2020,IT-HUSET,8,Other,3,36
262,Consultant,sweden,2013,2016,IT-Huset,7,Other,3,36
262,Project Test Leader,sweden,2015,2015,H&M,6,Other,5,0
262,Consultant,sweden,2010,2013,Connecta AB,5,Other,3,36
262,Business Analyst,sweden,2010,2010,Hi3G Access AB,4,Other,3,0
262,Application Consultant,sweden,2008,2010,NORTHGATEARINSO UK LIMITED,3,Other,3,24
262,Project Manager,sweden,2007,2007,Arriva Trains Wales (UK),2,Other,6,0
262,System Administrator,sweden,2005,2007,,1,Other,3,24
263,"Senior Consultant, Dynamics 365 & Power Platform",sweden,2023-04,,Cepheo Sverige,7,Low-Code/No-Code Development,4,35
263,"Senior Consultant, Dynamics 365 & Power Platform",sweden,2021-12,2023-04,DXC Technology,6,Low-Code/No-Code Development,4,16
263,CRM Consultant,sweden,2019-03,2022-01,DXC Technology,5,Other,3,34
263,Junior Consultant (Graduate Program),sweden,2018-09,2019-03,EG Sverige AB,4,Other,2,6
263,Co-worker and cashier,sweden,2012-01,2018-08,ICA Gruppen,3,Other,0,79
263,Student Internship,sweden,2018-01,2018-03,Advectas AB,2,Other,1,2
263,Au Pair,sweden,2014-09,2015-03,Cultural Care Au Pair,1,Other,0,6
264,Technical Solution Architect,sweden,2025-06,,Cepheo,6,Other,3,9
264,Senior Dynamics 365 CE - Power Platform Consultant,sweden,2023-04,,Cepheo Sverige,5,Low-Code/No-Code Development,4,35
264,Senior Dynamics 365 CE - Power Platform Consultant,sweden,2022-06,2023-05,DXC Technology,4,Low-Code/No-Code Development,4,11
264,Microsoft Dynamics CRM Consultant,sweden,2019-03,2022-11,DXC Technology,3,Low-Code/No-Code Development,3,44
264,Microsoft Dynamics CRM Consultant,sweden,2018-08,2019-03,EG Sverige AB,2,Other,3,7
264,Software Developer,sweden,2010-12,2015-02,Bever Computers LLC,1,Traditional Software Development,3,50
265,Program Manager,sweden,2022-08,,Sogeti,11,Other,6,43
265,Senior Manager,sweden,2019-10,2022-08,Capgemini,10,Other,6,34
265,Dynamics 365 Engagement Manager and Functional Consultant,sweden,2016-07,2019-09,Capgemini,9,Other,6,38
265,Project Manager,sweden,2016-07,2019-09,Capgemini,8,Other,6,38
265,Dynamics 365 Project Manager and Functional Consultant,sweden,2013-01,2016-07,HCL Technologies,7,Other,6,42
265,Project Lead,sweden,2013-01,2016-07,HCL Technologies,6,Other,5,42
265,Dynamics CRM Program Management,sweden,2011-06,2013-12,HCL Technologies,5,Other,6,30
265,Programmer Analyst,sweden,2011-06,2013-12,HCL Technologies,4,Traditional Software Development,3,30
265,Lead Engineer,sweden,2008-10,2011-05,"Patni Computer Systems Limited, Noida",3,Traditional Software Development,5,31
265,Software Engineer,sweden,2007-06,2008-10,"Patni Computer Systems Limited, Noida",2,Traditional Software Development,3,16
265,Software Engineer,sweden,2006-02,2007-06,Innodata Isogen Technologies Pvt Ltd,1,Traditional Software Development,3,16
266,Consultant - Power Platform Developer,sweden,2024-10,,Fellowmind,12,Low-Code/No-Code Development,3,17
266,M365 SharePoint Microsoft Power Platform Developer / Consultant,sweden,2021-11,,Fellowmind,11,Low-Code/No-Code Development,3,52
266,IT Office System Specialist,sweden,2020-12,2021-11,NEVS,10,Other,3,11
266,Quality Engineer,sweden,2020-01,2020-12,NEVS,9,Traditional Software Development,3,11
266,Engineer Operational Process Development and System Solution Architect,sweden,2018-09,2020-01,NEVS,8,Other,3,16
266,Coordinator Operational Development,sweden,2017-03,2018-08,NEVS,7,Other,3,17
266,Business Process Management Support,sweden,2016-10,2017-03,NEVS,6,Other,3,5
266,Mandarin translator,sweden,2015-10,2016-11,MyNetwork AB,5,Other,3,13
266,Co Worker,sweden,2016-05,2016-10,Burger King Scandinavia,4,Other,3,5
266,Technical Co-Translator,sweden,2015-06,2015-09,"OPT MACHINE VISION TECH CO.,LTD",3,Other,3,3
266,International coordinator internship,sweden,2014-03,2014-07,Arrak Outdoor,2,Other,1,4
266,Assistant of general manager,sweden,2012-06,2012-07,"Fu Rui liquor industry Ltd., Shanghai",1,Other,6,1
267,Dynamics 365 CE & Power Platform Developer,sweden,2025-04,,Nobis Hospitality Group,3,Low-Code/No-Code Development,3,11
267,Data & Dynamics 365 CE/Power Platform Trainee,sweden,2024-12,2025-04,Nobis Hospitality Group,2,Low-Code/No-Code Development,1,4
267,Teacher & Group Controller,sweden,2007-12,2013-09,G.C. Public School,1,Other,3,69
268,Solutions Architect,sweden,2026-01,,Avega,7,Other,3,2
268,Manager,sweden,2023-09,2026-01,EY Technology Solutions,6,Other,6,28
268,Senior Developer,sweden,2018-10,2023-09,Sirocco Group,5,Traditional Software Development,4,59
268,Assistant Consultant,sweden,2018-04,2018-10,Tata Consultancy Services,4,Other,3,6
268,IT Analyst,sweden,2015-04,2018-03,,3,Other,3,35
268,System Engineer,sweden,2014-02,2015-04,,2,Traditional Software Development,3,14
268,Software Developer,sweden,2011-01,2014-02,Management Technology Consulting LLC,1,Traditional Software Development,3,37
269,Data Analyst / Power BI Developer & Founder / CEO,sweden,2025,,KonsultByte AB,8,Other,7,14
269,Data Analyst,sweden,2024,2025,Electrolux Group,7,Other,3,12
269,Power BI & Power Automate Consultant,sweden,2023-04,2023-11,IKEA,6,Low-Code/No-Code Development,3,7
269,Power BI Consultant,sweden,2022-05,2022-11,IFS,5,Low-Code/No-Code Development,3,6
269,Power BI Consultant,sweden,2021-06,2022-04,H&M,4,Low-Code/No-Code Development,3,10
269,Data Analyst,sweden,2018-02,2021-08,HCL Technologies,3,Other,3,42
269,Senior Analyst,sweden,2014,2016,Axiom,2,Other,4,24
269,Business Analyst,sweden,2011-02,2013-10,EXL,1,Other,3,32
270,Project and Change Manager focusing on Microsoft Dynamics 365 and Power Platform,sweden,2025,,CRMK (CRM-Konsulterna),7,Other,6,14
270,"Communications Coordinator, Power Platform Project Manager",sweden,2021-10,,Uppsala kommun,6,Other,6,53
270,Project Manager/Business Developer Dynamics 365,sweden,2018-05,2021-10,Uppsala Konsert & Kongress,5,Other,6,41
270,"Project Manager, Marketing",sweden,2017-09,2021-10,Uppsala kommun,4,Other,6,49
270,Marketer,sweden,2007-08,2021-09,,3,Other,3,169
270,Receptionist,sweden,2007-04,2007-08,REK revision,2,Other,3,4
270,Shop Assistant,sweden,2000,2003,Fifty-Fifty,1,Other,0,36
271,Senior CRM Consultant,sweden,2017-05,,Peab AB,7,Other,4,106
271,Senior D365 Power Platform Consultant,sweden,2021-10,2025-01,Peab AB,6,Low-Code/No-Code Development,4,39
271,Senior D365 CE Consultant,sweden,2017-05,2021-10,Scania IT,5,Low-Code/No-Code Development,4,53
271,Associate,sweden,2013-08,2017-04,JPMorgan Chase & Co.,4,Other,3,44
271,Senior Consultant - CRM,sweden,2012-02,2013-08,IOTAP,3,Other,4,18
271,Senior Software Engineer,sweden,2007-11,2012-02,L&T Infotech,2,Traditional Software Development,4,51
271,CRM Consultant,sweden,2010-02,2011-10,Scania IT,1,Other,3,20
272,Sharepoint and Power Apps consultant,sweden,2022-09,,Stretch Ability AB,8,Low-Code/No-Code Development,3,42
272,Software Developer Internship,sweden,2021-03,2021-07,Your Speech Factory,7,Traditional Software Development,1,4
272,Software Developer,sweden,2019-11,2020-04,GigsGuide,6,Traditional Software Development,3,5
272,Student - Learning IOS/Android development,sweden,2018-09,2019-05,Malmö högskola,5,Traditional Software Development,1,8
272,Co-Director,sweden,2013-01,2016-12,Young Animal Rescue Heroes (Yarh) Ltd,4,Other,6,47
272,Co- Director,sweden,2011-12,2015,Pamoja Kids Ltd,3,Other,6,37
272,Social Media Officer,sweden,2010-09,2012-09,Social Business,2,Other,3,24
272,Freelance website development project,sweden,2009-08,2009-10,Reb,1,Traditional Software Development,3,2
273,System Engineering Intern,sweden,2023-11,2024-05,IKEA,3,Other,1,6
273,Software Engineer,sweden,2022-05,2023-06,Hexaware Technologies,2,Traditional Software Development,3,13
273,Software Engineer,sweden,2019-09,2022-02,Pixel6 Web Studio Pvt. Ltd.,1,Traditional Software Development,3,29
274,Power Platform / Dynamics 365 Consultant,sweden,2022-04,,CRM-Konsulterna (CRMK),5,Low-Code/No-Code Development,3,47
274,Trainee,sweden,2021-09,2022-04,,4,Other,1,7
274,.NET Program Developer,sweden,2020-08,2022-06,Nackademin,3,Traditional Software Development,3,22
274,Physiotherapist,sweden,2018-01,2021-11,Region Stockholm,2,Other,0,46
274,Physiotherapist,sweden,2012-06,2017-12,Danderyds Sjukhus AB,1,Other,0,66
275,Software Engineer,sweden,2026-03,,Sogeti,6,Traditional Software Development,3,0
275,Power Platform Developer,sweden,2025-09,2026-02,Runway Safe,5,Low-Code/No-Code Development,3,5
275,Microsoft Automation Engineer,sweden,2025-02,2025-08,,4,Low-Code/No-Code Development,3,6
275,RPA Developer,sweden,2022-01,2024-02,Cognizant,3,Low-Code/No-Code Development,3,25
275,Automation Developer,sweden,2019-11,2021-12,,2,Low-Code/No-Code Development,3,25
275,Programmer Analyst Trainee,sweden,2019-07,2019-10,,1,Traditional Software Development,1,3
276,Data Analyst,sweden,2024-03,2024-07,BSH Home Appliances Group,7,Other,3,4
276,Data Analyst Engineer,sweden,2023-10,2024-01,SEB,6,Traditional Software Development,3,3
276,Power BI external consultant,sweden,2023-03,2023-09,AtiSunya Private Limited,5,Low-Code/No-Code Development,3,6
276,BI Developer / Data engineer,sweden,2022-09,2023-02,Scania Group,4,Traditional Software Development,3,5
276,Master Thesis,sweden,2022-01,2022-06,Vattenfall,3,Other,3,5
276,Data Engineer - Student Intern,sweden,2021-08,2022-06,,2,Traditional Software Development,1,10
276,Software Tester,sweden,2009-08,2010-08,Treesha Desire,1,Other,3,12
277,"Senior PPM Consultant, PowerPlatform specialist, Project lead & Business Intelligence Analyst",sweden,2016-09,,Visual Planning & Practical PPM,5,Low-Code/No-Code Development,5,114
277,Key Account Manager,sweden,2016-03,2016-09,Macis Promotions AB,4,Other,6,6
277,Data Analyst,sweden,2011-12,2014-07,AKT Human Capital Solutions,3,Other,3,31
277,Office Manager,sweden,2009-01,2011-03,Ganey Yaar Events,2,Other,6,26
277,Senior representative for technical support and customer care,sweden,2004-01,2007-09,HOT (cable TV Company); Cellcom (Cellular Service Company),1,Other,4,44
278,Machining Operator / Power Platform Champion,sweden,2010-12,,Volvo Group Trucks Operations,10,Low-Code/No-Code Development,3,183
278,Founder and Chairman,sweden,2020-11,,Konst på Karlsfors,9,Other,7,64
278,Painting Artist,sweden,1998-02,,Art by Malin,8,Other,0,337
278,Machining Operator / Assembler,sweden,2009-08,2010-12,VICI Industri ab,7,Other,0,16
278,NC Operator MD11,sweden,2008-03,2009-03,Volvo Group Trucks Operations,6,Other,0,12
278,"Machining Operator MD13, Internal Assembly",sweden,2007-01,2008-01,,5,Other,0,12
278,"Machining Operator D12, Internal Assembly",sweden,2006-03,2006-12,,4,Other,0,9
278,Assembler,sweden,2004-09,2005-06,Carlssons glas och ram,3,Traditional Software Development,0,9
278,Assembler,sweden,2003-06,2003-08,Electrolux,2,Traditional Software Development,0,2
278,Lab,sweden,2002-06,2002-08,Metsä Tissue,1,Other,3,2
279,Competence Unit Manager - Microsoft Dynamics 365 Customer Engagement,sweden,2025-04,,Nexer Group,5,Other,6,11
279,Solution Architect D365 CE & Power Platform,sweden,2024-08,,Nexer Group,4,Low-Code/No-Code Development,3,19
279,CRM Solution architect,sweden,2019-10,2024-08,Accigo,3,Other,3,58
279,CRM Consultant,sweden,2014-01,2019-10,Accigo,2,Other,3,69
279,Customer Service,sweden,2012-05,2014-01,Skandia,1,Other,3,20
280,Solution Architect Dynamics 365 / Power Platform,sweden,2025-01,,Novira Solutions,14,Low-Code/No-Code Development,3,14
280,Solution Architect Dynamics 365 / Power Platform,sweden,2023-09,2025-01,CRM-Konsulterna (CRMK),13,Low-Code/No-Code Development,3,16
280,Solution Architect Dynamics 365 & Power Platform,sweden,2020-08,2023-09,Skandia,12,Low-Code/No-Code Development,3,37
280,Senior Consultant,sweden,2020-01,2020-08,CGI,11,Other,4,7
280,Senior Consultant,sweden,2017-08,2019-12,Acando,10,Other,4,28
280,Consultant,sweden,2016-04,2017-08,Kentor,9,Other,3,16
280,Maintenance Manager,sweden,2015-06,2016-04,Apoteket,8,Other,6,10
280,Maintenance Manager,sweden,2014-05,2015-06,Scania IT AB,7,Other,6,13
280,Information Risk Coordinator,sweden,2013-12,2014-06,Scania IT AB,6,Other,3,6
280,Process Coordinator,sweden,2013-04,2013-11,Scania IT AB,5,Other,3,7
280,Product Responsible,sweden,2012-06,2013-03,Scania IT AB,4,Other,3,9
280,IT Project Manager,sweden,2011-08,2012-10,Scania IT AB,3,Other,6,14
280,Legal Secretary,sweden,2007-06,2011-07,Advokatfirma DLA Nordic,2,Other,0,49
280,Trainee,sweden,2010-08,2011-01,IKEA IT AB,1,Other,1,5
281,Technical Consultant,sweden,2024-04,,Aurora Engineering AB,5,Other,3,23
281,Data Analyst,sweden,2024-04,,Volvo Cars,4,Other,3,23
281,Software Engineer,sweden,2023-10,2024-04,IKEA,3,Traditional Software Development,3,6
281,Data Analyst,sweden,2019-04,2021-10,Tata Consultancy Services,2,Other,3,30
281,Power BI developer,sweden,2015-11,2019-04,Tata Consultancy Services,1,Low-Code/No-Code Development,3,41
282,Webflow Developer,sweden,2023-10,,Yazen Health,7,Low-Code/No-Code Development,3,29
282,Product Designer,sweden,2023-09,,Levels,6,Other,3,30
282,Product Designer UX/UI,sweden,2020-01,2023-02,Qred,5,Other,3,37
282,Streaming Operator,sweden,2019-08,2020-04,Streamfabriken,4,Other,3,8
282,Election Committee Media Technology,sweden,2018-09,2019-12,Sektionen för Medieteknik | KTH,3,Other,3,15
282,Mottagningen / Reception,sweden,2018-03,2018-09,Sektionen för Medieteknik | KTH,2,Other,0,6
282,Elevassistent,sweden,2015-09,2016-05,Gärdesskolan,1,Other,0,8
283,Program Ambassador,sweden,2025,,Chalmers University of Technology,3,Other,3,14
283,IT Specialist Digital Innovation Solution,sweden,2023-04,2025-06,PT Bank Central Asia Tbk (BCA),2,Other,3,26
283,IT Intern Digital Innovation Solution,sweden,2022-08,2023-02,PT Bank Central Asia Tbk (BCA),1,Other,1,6
284,Intern,sweden,2024-11,2025-05,Bright Skills,2,Other,1,6
284,Customer Service Specialist,sweden,2015-03,2018-10,Transilvania Bank,1,Other,3,43
285,Salesforce Developer,sweden,2024-04,,Handelsbanken,11,Traditional Software Development,3,23
285,Java Developer,sweden,2022-10,2024-04,Handelsbanken,10,Traditional Software Development,3,18
285,Junior System Developer (Consultant via Academic Work),sweden,2021-10,2022-09,Tele2,9,Traditional Software Development,2,11
285,Global Sales Coordinator & Salesforce Specialist,sweden,2019-10,2021-06,DigitalRoute,8,Other,3,20
285,Sales Operations Specialist,sweden,2016-09,2019-09,Snow Software,7,Other,3,36
285,Accounting Assistant,sweden,2015-09,2016-08,Sigvaris Corp,6,Other,3,11
285,Payroll Coordinator,sweden,2014-06,2015-07,Qlik,5,Other,3,13
285,Administrator,sweden,2013-07,2014-06,Dalkia Norden,4,Other,3,11
285,"EMEA Renewals sales support rep for Sweden, Norway & Denmark",sweden,2011-06,2012-12,Symantec,3,Other,3,18
285,Assistant Team Leader & User administration agent,sweden,2010-03,2011-06,IBM,2,Other,5,15
285,"Technical support representative, AstraZeneca account",sweden,2009-07,2010-03,IBM,1,Other,3,8
286,Salesforce Developer,sweden,2021-03,,Glimt,8,Traditional Software Development,3,60
